Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,16.96259397,21.35093027,28.87979992,39.30208141,46.92681222
2,18.42641592,23.4957274,35.96033366,49.01925696,53.08536479
3,25.92674674,29.24122483,36.93501763,49.49678853,51.25580445
4,25.48599724,32.48281657,41.80424645,51.06948593,53.39209842
5,25.16234792,33.90542954,42.31837655,59.93593318,62.71773387
6,26.61310431,35.45304178,48.59550629,62.64653732,65.43054883
7,30.92088308,37.89060501,51.60056444,63.63789727,66.38179921
8,29.88522076,38.95738778,48.97626961,72.18825135,75.87885681
9,30.39207251,37.18956407,47.00430921,53.44837616,56.0415079
10,29.81101443,39.27863124,52.23070269,65.46100618,76.39996171
11,40.38388042,48.31404637,59.03187031,79.18346383,83.75691655
12,32.2815387,41.94056385,59.62020917,71.05327725,80.57270565
13,35.44968256,43.03180104,64.36255466,67.72843639,68.85464935
14,34.88278015,43.8988786,59.29660451,76.0138053,81.98711797
15,32.31729243,41.82985359,57.65658818,67.24041085,72.29097246
16,36.06562525,46.33477062,59.98398403,86.92941427,100.0846316
17,36.91055886,48.12778931,65.4605116,94.36910636,99.56944715
18,36.67849871,45.04838955,60.47898195,82.69716717,98.58476858
19,36.3253412,44.98926621,54.57516842,75.06548947,80.75581077
20,34.74361562,43.55575119,64.20955341,81.9269386,100.3386108
21,37.31335003,45.30685336,62.83635231,88.96869792,106.8684772
22,34.69478297,43.90657355,61.94439216,82.03795537,88.13338252
23,35.10308899,43.63433626,65.09233289,85.91361646,90.14164432
24,39.80039424,48.07806152,63.51182198,71.33087422,77.43744152
25,35.64567834,47.62428575,68.90649935,88.27040496,97.04901711
26,38.64176926,46.95707321,67.20367684,84.54027711,88.44993074
27,34.82328482,43.36802435,59.22514558,68.78825316,83.84761309
28,36.41834334,47.65143253,68.19675074,79.91057435,85.10130712
29,37.52949005,46.61702558,62.13147372,79.60914572,88.54257767
30,38.30736038,47.53660788,65.15473209,80.3505083,92.56944846
31,34.85412053,42.94426855,61.44422186,78.12010509,86.531071
32,37.31098424,46.95921155,64.10547516,78.40832667,84.17947062
33,36.84557902,44.517019,64.93586307,79.32258578,91.47392417
34,36.84231649,48.77070826,63.48950238,88.99628956,98.06898776
35,36.51589962,46.31348772,57.15671556,75.69978997,84.09989421
36,35.29235596,44.98617211,58.95738608,70.48261389,78.19417145
37,38.66766638,47.43055624,63.30450256,84.95826868,94.55210051
38,37.06077605,45.33033007,63.93951508,84.20813477,91.06365311
39,38.18976278,49.55104892,66.8842139,92.84597438,100.8515255
40,36.14223361,44.8275942,59.74476201,73.98713146,84.33222069
41,38.96915593,47.57007342,59.84405129,71.74870995,80.64409186
42,36.41382916,47.15628707,62.82671567,82.25156261,96.94307795
43,40.33637432,48.04810826,65.0741678,85.55094475,99.06257709
44,37.31078441,45.17299583,65.28448306,106.0591866,114.3435475
45,42.72812561,48.89335081,64.27935189,82.13785965,85.8105051
46,42.39484509,51.39621953,71.12837635,97.79400194,100.9478095
47,40.17804751,48.1068751,74.09072422,81.06632959,83.58874834
48,44.35052812,55.3636395,70.7401863,92.22525142,94.90824649
49,43.20223233,53.26174688,64.44976895,82.20242167,83.74308669
50,42.22630002,53.19975252,67.50382202,76.23272053,79.87375508
51,45.33378177,58.47945415,68.81622444,89.6713907,97.02517735
52,39.6396968,45.46331875,59.79015863,77.08391923,90.2260509
53,42.01871438,48.10749269,62.58374501,76.23110426,78.90950348
54,40.64370838,45.51842771,61.63015855,80.7825173,85.47719862
55,39.30164036,49.64069773,64.29498662,74.9485213,78.2101844
56,39.55514006,49.51888082,70.68927833,80.89100171,84.73856244
57,41.99938921,51.47289905,69.15630001,92.22283144,95.17176507
58,46.74083987,51.80103701,60.47366556,74.6024286,76.00046208
59,41.98170995,50.6799648,71.35709074,85.6367605,93.21204302
60,42.36872228,53.10688191,76.15032502,86.81641805,92.86455056
61,39.65659576,48.81498543,63.78930553,78.36558124,86.66594972
62,43.07485786,53.64496087,68.32892523,80.91089954,98.90978974
63,40.45856343,48.91321103,59.2698022,77.41591655,98.4546757
64,41.10000788,51.57860794,70.22214864,79.52295501,82.13226921
65,39.47811936,47.79942511,66.17447679,80.6715211,90.42293609
66,41.90440631,49.57639466,66.16944459,92.13274859,95.6742177
67,39.94999238,48.65217706,62.53696937,81.72157751,89.24619131
68,39.3902672,51.68588729,69.08010124,88.04123174,91.76803443
69,42.40213924,50.51852143,67.28999113,80.94956164,96.35602418
70,42.67197083,50.3258088,65.78280551,84.90104465,114.4488833
71,43.69246228,49.7258557,64.76267768,80.74491431,90.63110618
72,42.37252897,49.6916223,65.455142,78.28165184,89.64597657
73,42.33432114,52.10605036,67.5431238,103.0683796,108.9712734
74,40.35461448,48.30450653,65.74212044,80.88337164,86.06516046
75,44.62106021,50.15769951,68.46640949,80.94039106,92.80994778
76,39.17568626,48.24024515,62.79828023,86.50122307,94.90692262
77,41.30956149,49.29489545,68.99520712,82.68563437,87.71020985
78,39.01027979,48.19045307,62.46957333,78.75728155,88.11448084
79,42.48095472,51.78683727,64.06504822,78.25391922,85.23574394
80,39.71707885,49.3101614,61.01360619,74.27139893,79.77379431
81,39.70416683,51.13731528,65.60750129,79.53053966,86.4214931
82,41.36765182,49.96410422,63.73572112,89.8053353,98.34501964
83,43.26956916,49.65747608,69.57543893,88.17189355,111.6326017
84,41.29696881,49.69327684,67.011532,91.48328011,100.1480348
85,40.42605514,49.65786305,64.00862339,82.24855711,88.68777106
86,39.41285728,47.79067585,63.34287111,80.42891179,95.67695004
87,41.0656348,47.65584205,63.02025139,82.21893262,97.55601292
88,41.78340613,48.0983251,62.32660728,77.85515145,88.94729458
89,39.08744801,48.03270684,65.51714048,85.71949126,95.8490833
90,45.29339033,50.11441925,63.31487757,79.06356832,80.75602247
91,43.77707034,55.53957284,71.44835737,93.97090305,99.80416565
92,46.2281594,54.24325784,73.49110135,116.8197989,120.1192036
93,40.40273935,48.20800504,60.85102656,82.03156598,93.87621184
94,42.02296165,50.94025078,64.19081629,85.7483283,94.79197312
95,44.04197466,49.30464518,63.1028774,78.86740616,82.15397825
96,46.81054765,58.48384232,67.1675502,87.51517152,89.8756688
97,44.52953333,51.2837664,68.9584733,80.95266905,97.90863847
98,47.95067511,53.31488466,64.78163544,125.5565877,128.7237952
99,47.27898805,55.13907011,68.01174393,83.42542432,88.4512674
100,44.79129282,53.32730333,69.14884319,80.64543953,94.28397443
101,42.42120712,51.95102758,76.5909339,101.6282236,106.393032
102,42.59924106,49.24723094,64.65381402,77.53062626,79.85115229
103,42.41546434,49.39049629,64.82922811,81.29768168,86.2963286
104,41.16704378,50.17745161,66.24609709,90.8807688,104.6284125
105,41.75517963,53.55845239,68.15810876,83.90931298,88.24594584
106,41.4811025,49.13655742,63.55586062,79.26872371,85.31363012
107,47.03953328,55.59259472,62.75424681,74.73970332,84.1381576
108,42.66586738,48.65933867,62.0415981,79.45419698,92.60953608
109,42.23490427,48.35286656,63.13481018,75.56532634,78.03765647
