Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,49.65188737,67.56480746,88.76814224,121.4705925,129.7304648
2,60.91855847,79.14781698,110.7301531,149.4054281,157.1973148
3,67.46104792,89.20355166,120.2174101,156.9582908,182.7710401
4,69.77635116,89.81535824,128.1478682,161.8558029,183.7277991
5,65.43091166,86.85319652,120.6517246,160.1662232,184.0773288
6,61.70932289,84.84665316,122.881388,172.3786949,188.5867214
7,63.88847827,87.15212331,119.6324255,148.3742932,165.5640129
8,64.97523424,89.92584169,132.1832211,166.532893,183.6718202
9,63.85565642,90.36652402,129.4157099,168.6844339,185.1252893
10,66.20704964,89.58134396,133.4346465,165.2954795,225.4194967
11,63.35994103,86.91769076,124.5137078,157.919119,177.6470322
12,71.99723508,92.88437089,135.8968654,191.4930073,218.5160604
13,63.19024628,88.05157634,126.9584737,166.9619039,207.6388312
14,70.8401456,96.67477796,139.7168917,185.016177,207.4439478
15,63.26658388,87.5981439,123.2678271,162.1895897,199.6735093
16,67.23880577,86.36660438,129.8421331,162.6441887,235.2202047
17,61.17351136,82.29755027,121.8308529,157.4383703,173.8258921
18,68.9879826,90.80659595,131.827871,167.379499,186.5758496
19,64.18544487,91.41646218,132.1712007,173.0361656,208.0880464
20,65.42958618,87.31820228,122.6390356,152.9135649,170.4913024
21,62.86631285,81.22286423,124.8522753,157.4540686,178.2507364
22,65.33504203,86.22706235,125.7455656,169.7938973,191.8643309
23,65.91565931,89.44657142,130.9615678,167.3086641,190.4907209
24,61.68707821,86.22074164,131.9083123,179.9876312,206.1677038
25,66.40839576,91.44361488,131.0334359,174.8351503,205.6657457
26,57.27410576,78.63618986,114.9204927,157.2831518,178.0554792
27,64.94150626,90.76610232,131.1932736,172.9976746,206.9971243
28,60.58481328,83.16801159,125.130237,166.4064143,189.5475787
29,64.0155786,87.23646613,121.7730888,155.7110478,181.8891384
30,59.60415044,85.50128177,123.0353301,169.0670094,203.9017677
31,62.27954619,83.71925059,121.5465558,167.5777657,211.0629082
32,62.56034065,83.48301042,119.2354,165.9363555,186.7336762
33,63.09272776,86.09144199,127.8176443,170.8481311,215.0962977
34,63.64246247,82.99980633,127.7395588,179.2721102,229.1492534
35,60.44827089,84.28091673,130.3057658,165.9385875,186.8164142
36,71.34631209,92.15972088,127.4901765,165.0941283,182.344033
37,67.67710438,102.9077516,142.3863932,184.7962435,201.1440732
38,77.7170828,96.6787643,138.6208657,198.3784063,237.262702
39,75.55654554,109.4117131,141.0031865,173.6001889,185.576434
40,77.00224038,97.6999174,136.3277863,179.362437,219.7466173
41,71.1857383,93.26003332,134.2014478,179.2558917,203.2903438
42,81.12858078,110.6875268,169.9915049,238.1373238,296.0216149
43,70.20603215,96.88982138,131.3395531,183.7765589,209.901825
44,71.11136801,98.01408823,141.1491192,171.0758057,188.6479252
45,65.87252544,91.67081706,128.8148795,171.5287898,211.6243347
46,84.32770524,109.2542542,155.9238814,219.8737186,226.7722191
47,66.5696093,91.26778991,129.9065285,176.0643491,214.9154382
48,72.22725863,104.870944,147.6487584,179.1332063,199.3974415
49,64.64663687,87.65000165,130.0004747,177.1087523,209.0427655
50,74.51631136,99.52515432,141.4082934,180.0343431,244.1572307
51,65.66847163,89.72456096,123.8530545,168.3237722,185.4378926
52,68.68585467,91.83606472,129.2212459,165.5958593,185.4282093
53,65.61618002,90.70454843,129.5569104,170.1040296,202.2528631
54,68.61957275,95.10373787,136.3035801,176.926462,222.7800047
55,72.09592521,96.7884828,139.7343113,177.8743906,200.0185955
56,67.364804,91.40704918,127.9396481,179.4926245,195.485387
57,69.254257,88.86428041,131.8824317,162.6638751,177.9873022
58,65.68831577,89.91559214,128.9967778,164.5001956,175.0098774
59,69.14550496,95.77476918,131.9602773,162.073183,178.8266115
60,64.15384341,86.76751968,129.3615131,169.8832004,193.6103076
61,70.89157559,98.15263386,136.1832453,174.3537382,193.5347094
62,61.05757884,86.18278034,121.1201095,161.0055835,182.4455034
63,68.73818004,93.74664362,131.4844277,183.2336465,212.1927583
64,60.37321702,83.69973362,125.8933244,170.5501492,200.8840491
65,66.93579902,90.45010926,129.0090499,177.3554181,219.7518138
66,63.32733325,85.45161217,132.5527257,183.3160653,238.2196543
67,69.4301367,90.35146004,133.734141,182.9407802,203.9850685
68,64.20218233,89.12723272,133.8564255,185.0178876,209.7519707
69,66.71303524,89.92575264,137.2962976,171.116962,190.6290156
70,61.04594065,89.14801642,138.3086544,186.8250788,227.8102753
71,61.15862829,83.76001825,126.8464742,169.1445177,194.3708137
72,66.0243633,88.91657867,123.9125878,165.3825533,201.0867319
73,63.81569516,87.17636501,124.1011683,172.6731565,198.2283073
74,67.47209134,87.40373848,131.3075423,177.2137786,214.0019456
75,61.03136057,83.59685839,127.9195115,171.5974192,191.0268595
76,65.15642585,88.11266659,125.1883478,180.2402972,207.2804528
77,63.35887578,85.56000988,123.0043496,162.6858305,184.0120618
78,66.57936179,89.46647926,133.9860347,172.7596624,189.4135101
79,62.82152691,86.63669096,127.5948449,161.5716891,189.5294725
80,62.1306557,87.82647063,126.5786337,158.7492667,179.9986149
81,77.35699931,105.6463742,146.602567,181.2011229,196.4901031
82,74.61010232,92.26176099,128.8115898,161.0755524,176.6534861
83,67.69471583,93.77243186,136.4196663,170.2770355,196.6940115
84,74.38311759,99.40933098,135.0360045,163.6270412,232.3624589
85,68.70923631,91.13460902,134.7467272,162.4586696,173.8537322
86,69.01247544,92.99597565,131.9403702,157.2519218,169.526784
87,67.51442461,92.45044188,134.6298022,176.0434168,190.0525487
88,66.87687493,93.21023736,134.5076192,179.3673828,210.75387
89,71.06733428,95.47701123,130.4587037,168.12901,204.7169416
90,72.52526254,97.81579046,142.6242612,181.3338971,219.5946183
91,74.21132693,100.3932236,141.3357501,205.5114745,290.6608509
92,69.3271556,95.24942474,137.5611316,180.5563236,209.1973822
93,77.53680631,102.9353391,149.1833342,204.149716,300.4041008
94,66.78846979,88.17536976,128.2970711,169.0348248,190.2606925
95,79.71141137,98.83084652,137.9734188,166.0891644,180.2745756
96,69.39949726,93.0929774,139.7522519,189.6427138,214.1912977
97,71.83223269,95.18417738,129.3041992,176.0420772,188.2300243
98,67.41249891,91.72340479,130.5125525,184.7047093,219.6015984
99,75.12317144,97.69189662,135.0111973,169.8269277,180.8046138
100,67.35435371,91.45412411,131.5375766,176.450127,205.0241377
101,68.95789502,92.7549352,132.1735612,177.9946439,224.5514222
102,66.76175957,89.02890019,124.8459284,157.4993224,177.8795597
103,64.85033824,87.18741535,122.4387529,155.5943709,172.190602
104,65.73196317,86.04794384,126.9592184,192.6736961,208.9990721
105,64.48360511,87.04941743,128.2216624,168.2241999,188.1156474
106,69.12470107,93.81639992,138.9227666,180.5028046,252.3443839
107,62.1733061,86.91109852,122.6046814,161.9076175,183.27976
108,69.89727911,96.28380552,132.970516,185.6011298,222.4049358
109,61.94968067,83.09067464,123.4905962,159.9776841,187.7266556
110,64.93322522,87.97472768,130.2119732,171.4573602,198.0932137
111,63.17667119,87.07974566,125.9810425,165.7762812,196.071691
112,68.28918337,91.48183693,130.1091112,170.3142116,200.390661
113,61.41045862,84.40259404,123.7375313,166.8238146,210.0238526
114,64.41465819,86.33156921,123.5922556,158.2409257,174.4983536
115,64.97310978,89.27033143,129.9634962,174.6915001,200.2273005
116,65.22773172,85.70369632,124.9601475,168.8109337,190.081139
117,63.84200729,87.84957732,131.1716365,163.5597578,177.2260349
118,61.62305094,84.19063225,126.2366865,174.6667266,202.5232101
119,62.99913627,84.21020671,124.0092038,165.7733656,198.4824755
120,60.29020006,85.92593841,123.7924026,163.4269542,188.6086112
121,67.21283182,91.93395426,132.5612321,178.0086737,198.2956794
122,62.43070321,84.99562922,125.9753018,174.8088404,206.2337204
123,68.36794382,91.70786409,132.7448536,167.7340207,205.3442144
124,68.23289914,93.53087276,129.9939386,170.18573,193.2294432
125,69.71612735,107.7694513,147.2866631,183.9032043,190.9517356
126,67.62621686,93.27233442,123.4078665,146.5691441,160.6426563
127,79.79793651,106.9716352,151.1767628,179.491527,217.5157036
128,74.15305632,101.6126071,144.696705,201.8158511,224.8478975
129,77.74265413,93.82739868,135.1307364,182.054415,273.0737503
130,66.32348714,93.18907339,133.885099,167.365006,189.4458207
131,71.4541683,95.9996229,135.2804104,180.3509922,210.2599986
132,67.23595489,94.9151993,131.0868148,174.5693875,200.3336205
133,72.88211415,94.84775323,133.6956498,180.8207756,224.1125681
134,67.07607275,92.50106123,127.5555081,169.1138453,190.4576992
135,67.47120605,94.73630434,127.4992395,184.049581,271.2023619
136,72.83274586,96.74464696,141.4392769,195.0549936,249.4978213
137,70.77532649,95.17879557,140.5211865,179.6895359,199.2122692
138,74.54313152,95.24573447,128.7578156,173.2669262,193.008814
139,64.77880509,87.22177475,131.1495972,182.0559379,207.1661116
140,75.33518962,101.817337,142.8400053,174.2109556,189.1708935
141,65.32809167,91.29660898,130.946407,169.0355428,196.0191575
142,72.40307775,96.29256943,136.2921303,182.2313477,231.6358385
143,65.85600499,88.47959887,134.0455575,175.1802151,204.3898504
144,79.48855921,99.1225981,141.7496207,178.1953027,245.7787608
145,62.12233635,84.71626095,123.054734,172.766518,187.5962091
146,68.79380411,92.09260587,130.1334056,159.6007785,176.5203343
147,63.7262592,89.25316691,132.1353861,166.3594031,185.7903031
148,63.87048066,87.12352757,128.2074951,171.4764797,239.3015077
149,70.40076051,98.09977462,135.3677989,173.4788538,192.429877
150,64.9320961,86.96431053,127.9869134,170.82356,213.031496
151,65.8302313,88.9108232,129.4812832,169.1870222,192.4358341
152,64.26737816,88.89038925,129.6054978,175.8769748,206.9071451
153,70.94211757,95.25519576,137.0382286,170.7663948,188.7432815
154,62.03349486,85.82871677,126.3031389,164.8824835,184.0554702
155,70.01726402,93.17984336,136.7978569,180.8681217,251.2375261
156,65.03393645,85.07857686,121.2839074,163.3234194,186.006686
157,67.32975813,89.74058541,126.9985234,165.03795,191.2266739
158,61.4983999,85.19271805,128.2648743,167.7589608,196.4023218
159,62.71623561,86.47282822,123.2500873,162.1755283,186.4332298
160,61.23519043,83.24531365,122.7401316,159.9656125,188.6430367
161,61.91633775,84.52576214,128.7138448,179.1338201,210.638421
162,65.37266362,87.67660218,125.4485604,160.1333384,178.8461759
163,64.77703033,86.19925815,127.156355,166.6625437,216.0222834
164,63.54974308,85.41244198,125.3560379,169.2727877,194.8410421
165,61.99535293,83.24510736,124.5671428,163.123521,196.918187
166,60.72903242,82.60330298,120.6632762,155.8285563,173.3400485
167,60.23550395,80.52746557,115.6537553,149.6707919,166.1606823
168,67.88582787,95.05267472,132.134565,189.4664788,219.5718539
169,73.45046872,100.7578017,131.2413241,169.5517883,195.0538486
170,77.67126127,102.9499997,131.9939518,183.8999808,208.3574432
171,69.7810434,93.58497482,133.6062466,170.857001,186.4739233
172,79.84928334,102.5922903,140.2669781,163.0209656,168.633753
173,65.80743787,89.14799804,133.9620596,173.9588632,194.6087885
174,88.58200965,113.7286932,149.4583646,184.7334443,197.3101216
175,68.50338443,91.34161831,126.4395271,174.6399874,218.4629537
176,76.49814754,110.4118916,142.0394118,177.5168815,188.9224596
177,69.44002148,96.31557884,134.2047911,169.1569962,184.4443805
178,70.52886642,96.877281,138.7077334,166.8818215,187.2242182
179,66.23735214,95.99859361,132.5558351,168.4502495,209.7194402
180,65.20321414,86.61188723,119.3269723,160.2466226,178.5661212
181,63.38666768,89.47925385,129.6846668,178.6719786,194.4857889
182,68.64102309,98.96765558,137.7213288,175.6004664,243.2545227
183,69.49843507,92.73817155,136.4125366,173.4521097,206.7060921
184,65.07605466,90.21373164,130.6846079,186.5692459,242.1491721
185,72.28313135,101.3663434,137.2038975,174.0747291,194.2596046
186,66.07264752,89.24429898,128.0849119,175.8490461,201.7298707
187,70.45350725,98.52729704,138.4541176,166.1930966,180.6390255
188,62.99195494,83.55122757,116.8685513,158.6195006,182.3400417
189,69.00963276,91.39858857,129.8843075,161.6229182,181.4737317
190,61.41603949,82.10241532,126.0682836,168.5610857,215.7160984
191,76.55806777,101.4304699,142.5773207,186.4736772,203.0394157
192,61.97875103,84.32178379,122.943693,155.5644265,181.8622338
