Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,51.53605146,69.50074679,96.00010955,129.0208183,140.6262345
2,54.59797945,78.45634558,112.8865763,159.3346762,238.043074
3,61.55097791,88.40045081,123.6853819,159.3404731,188.5195412
4,57.78736944,82.69966696,119.0089157,156.6800673,179.5219668
5,81.36130748,104.5660283,137.6062103,203.2694129,232.5265451
6,60.98439669,86.71978222,127.0134303,171.9208611,207.7894879
7,77.27534762,106.7709631,150.5486604,250.6840979,285.8605144
8,64.94371236,86.83050153,127.6727438,170.9942431,193.4832725
9,76.46396141,102.8648944,163.3499056,216.5978969,228.6398593
10,64.04071493,91.84625848,135.4523866,181.3280197,258.0927077
11,70.72052804,97.4874295,134.6496265,166.0804973,183.5362933
12,61.30684501,89.062206,123.884367,166.4272841,184.8656734
13,67.45448702,90.23957576,130.9495181,163.4109964,178.43963
14,68.01560664,88.787301,122.3340132,165.103652,182.5124622
15,61.71863348,83.73662898,121.1979292,157.5024338,178.736838
16,70.0718038,98.33142559,138.523732,167.6964859,199.6823785
17,61.63791609,84.62163329,121.4821942,167.1641161,209.1613741
18,67.09845667,93.92632563,131.5677037,171.2901568,201.9780544
19,62.59446384,89.58691526,131.5372576,160.9897264,186.8489667
20,71.85541514,96.56231463,136.5200727,183.3171959,200.6183712
21,62.48183805,83.65702243,125.7098475,159.3645894,190.396722
22,65.36214337,93.4385085,136.863421,213.6656407,248.5998206
23,62.09132862,85.38749047,130.9824071,168.5811148,186.0485928
24,65.55638166,89.1765511,129.2007675,171.0696064,217.6234526
25,59.62242328,84.29507168,124.3595129,155.4408416,179.4610079
26,62.2734807,82.29183331,122.508207,166.3206579,201.5867029
27,61.25431066,82.96414827,123.7501237,169.5687545,207.7782039
28,60.17699279,83.93334604,120.8867725,163.6625178,187.2158938
29,63.40573626,91.76499769,131.9459322,173.2504696,228.1597511
30,58.86775815,82.24204827,121.7374779,171.7491291,219.0080197
31,64.83468039,93.19517825,134.558354,181.7883621,214.0378266
32,58.83134898,80.90454361,119.4812721,167.5323883,202.814438
33,59.68324436,84.37988471,126.5845936,171.8139964,194.3770416
34,59.32873394,81.28113648,118.9714846,158.9304513,179.5130163
35,67.88056508,90.29295165,130.0904324,169.3892624,186.0164532
36,68.34706331,91.63031257,124.7191248,178.1626656,205.7995599
37,79.37210937,111.1315949,161.2583942,211.8637238,266.2387321
38,75.73582123,105.8498429,151.5559085,197.8902506,215.8988537
39,71.68134039,99.00822544,144.5418851,178.0675444,189.1054032
40,64.7908459,87.00076821,126.8519168,175.534925,212.6612277
41,81.37855598,107.2176942,149.9228444,190.6002317,207.9963612
42,70.21696971,97.91728442,132.6375915,155.9403156,170.1353075
43,82.37673468,112.0551466,153.1052588,216.9528493,235.1793028
44,79.06591524,101.7761653,151.7127093,323.2072293,341.031435
45,68.85677512,93.27564285,135.2852831,179.4217529,198.4218464
46,70.12016287,96.65094195,139.9446636,178.4884692,194.630487
47,72.90019782,95.65223617,139.2072439,195.1348171,220.8715056
48,70.36157911,94.11254372,134.3211982,182.9572077,224.1522161
49,66.45581456,91.35297806,138.5060544,217.791233,282.6953164
50,72.29421712,100.8523649,144.7492413,197.8252982,256.6485173
51,71.2313407,95.18774646,134.1661469,199.1766461,220.194904
52,72.51559482,104.9374681,140.3061816,187.5293543,196.1120133
53,64.1620605,89.64412369,129.7246593,178.0073497,223.2684033
54,78.01889022,100.3261083,138.679037,178.6320604,191.6822643
55,64.34001825,92.23072257,131.2663925,174.3684443,205.0237813
56,70.62797539,95.57989209,143.5645163,181.7647121,197.754471
57,60.58550096,85.99602487,122.5281104,155.4311676,167.1511002
58,70.23624712,97.50132393,142.8787415,186.2159655,208.5985205
59,63.54382155,84.86628843,127.2288783,175.4725738,195.4509451
60,69.13365966,93.39140646,136.5862168,172.6906008,192.4527182
61,61.98012338,86.51905585,127.7554977,168.1856167,189.7500229
62,62.47991677,84.23107493,128.4701232,177.0064767,209.0662484
63,71.95120781,99.96775941,145.5884167,185.6004331,244.1969475
64,62.34676875,83.56385561,123.1495863,164.4113964,188.6441052
65,70.85715094,93.10538736,135.5376234,192.5809935,226.9114478
66,59.72432704,81.72871754,120.2350857,164.2392187,188.1115344
67,66.38180589,90.52799539,129.5618848,178.0071073,216.9221131
68,64.13738542,86.96371716,128.0816558,174.4896442,208.3472199
69,63.36393642,85.36756651,127.9095761,164.9313566,185.854338
70,60.8257178,82.88452742,120.335756,153.4720493,182.2575605
71,60.76092606,82.92065641,119.7033459,159.2924836,174.9404841
72,63.49852281,85.15376604,121.7021148,173.4919512,196.444751
73,62.56436533,83.97178895,124.6364946,167.1353911,194.1956451
74,61.58863702,84.8874517,126.1188962,172.2880602,204.921586
75,58.2622034,83.15102454,123.6189454,175.8699921,204.1840053
76,62.26889805,82.15833965,123.1724606,182.9146925,216.171122
77,60.20759158,84.67114122,123.4668165,167.4572076,192.6825417
78,60.20894054,83.12318857,124.2510677,160.7144545,179.5855501
79,60.71995481,82.86711892,118.9063324,171.0867745,196.7341698
80,66.24807475,89.92006499,132.8545399,178.6003696,201.3943212
81,73.08983233,99.1177074,148.8386991,197.0973723,218.8696305
82,79.78971069,98.4322075,128.4155967,194.630922,210.9410424
83,64.35168368,90.56398583,127.1082176,169.233376,205.15961
84,70.41818063,90.74320742,160.3389392,191.0405495,202.9584816
85,68.76321834,94.006013,134.4806273,182.8686587,201.1519547
86,70.49430554,93.28312875,133.239947,175.6696392,190.3159861
87,60.46095561,82.68378782,122.2763893,155.9015674,173.7198785
88,67.23541188,92.51130551,134.6387688,167.3869982,200.2731014
89,60.68565942,83.80051911,124.3926613,159.2412666,206.5441059
90,62.96750909,94.73805974,132.417308,160.6990487,182.9737005
91,60.36521637,81.27704673,122.2508319,157.654181,181.8430527
92,67.80634677,92.96321102,136.3891774,178.8435622,190.4423965
93,65.94891043,88.48509085,123.7230467,157.4663814,171.8993939
94,66.43183324,89.27556925,133.4756127,175.4886617,191.3346982
95,65.38080033,88.38816765,127.575626,161.3299692,178.8280852
96,62.0303387,83.65535686,125.4036733,166.1441385,210.2152412
97,61.38495046,84.59145973,124.1227955,165.3842275,182.4270658
98,69.59563532,91.62427601,133.8772419,185.4430165,218.9257215
99,70.20563274,94.55432111,133.1069135,172.9359782,187.697806
100,63.19093795,84.76442122,122.1480857,171.3378922,194.1821116
101,66.83994902,91.04758258,130.4213216,173.6085474,210.1920884
102,62.24704901,83.27527525,128.1300199,163.8734177,183.9059305
103,66.21723038,86.98310744,121.4299016,154.6896345,172.6723025
104,59.00441563,78.93971046,119.9890792,155.9858835,180.1549097
105,66.76776933,91.60770203,129.8875034,166.0672219,184.4895851
106,59.13679985,81.65812859,122.5443606,158.1401777,194.1229285
107,64.08474038,86.53810634,126.7665655,166.2889848,197.3571595
108,60.5187856,83.09789648,128.3490202,179.9638579,195.0976727
109,58.40277293,79.34787247,119.4448248,157.3777354,186.9000076
110,58.14245891,78.46218283,124.4031936,162.4483962,182.3843164
111,58.5749027,81.05554748,122.1477512,165.0705693,179.0693777
112,61.74996335,80.82137245,116.5939373,166.9024669,196.778452
113,59.31149075,79.69399375,122.7318932,156.7518858,174.7949718
114,60.07252311,81.67200848,116.5306474,151.2382269,173.1731808
115,57.89621179,76.27170354,111.9642906,151.1254956,170.4694145
116,62.079917,83.92917047,119.0592354,161.7206593,181.7787552
117,56.82685923,75.68245223,114.230193,155.5070362,177.3156652
118,62.86681317,84.29860013,118.9443434,158.3778041,183.0181572
119,55.89667551,76.07338606,115.281186,150.1372664,168.3301092
120,61.14107665,82.16606281,123.5703074,170.1304499,191.7554046
121,57.16086614,79.25224553,115.3352076,161.6305373,178.2102829
122,58.61587081,77.74436635,116.8935526,160.0932916,183.417758
123,59.38008076,78.96854848,114.8810247,167.8806658,184.3878013
124,64.91142322,91.56813229,128.2121442,155.1390666,171.2299408
125,65.33768147,81.93215146,120.1705271,144.7604905,159.8193243
126,63.72205628,82.86893964,113.9433444,155.5612354,164.4652495
127,60.20420563,80.62647828,118.3559612,150.2997764,169.3384165
128,62.84003062,79.14713606,114.8197916,153.064092,164.0292212
129,58.65101414,77.19864567,114.7747943,138.12193,149.768721
130,61.33876426,78.91191023,110.0872403,144.0987659,180.5723076
131,63.80273948,87.1546385,124.5255677,180.235309,236.5490019
132,57.94609007,77.53265971,112.913096,145.2670613,160.2772867
133,56.32996697,79.03954103,113.927032,149.4736844,177.2171388
134,59.10679674,75.34593314,109.6234285,135.2458563,150.621035
135,68.35287489,96.1493088,123.370252,159.8166052,175.1331321
136,56.76445597,75.25454897,113.0156407,138.2899011,154.566191
137,59.52423504,79.52241367,110.8685213,137.0495839,156.7893344
138,56.35995581,70.50069282,111.3753408,142.1526193,155.171237
139,60.63859097,77.43540597,117.6013813,153.4899754,181.7955558
140,58.4750075,73.89828797,109.1058767,135.922258,150.256227
141,56.91429767,75.71084323,110.6636995,146.6720665,161.8963393
142,55.37427229,73.10083803,99.56225436,130.697274,136.8497312
143,55.70827877,73.13593458,103.4213024,140.6035844,155.2936352
144,53.40454102,68.4734839,103.1976005,149.9332519,167.9009035
145,54.30177046,72.31960474,100.6580593,136.8087143,153.0731389
146,56.25313916,69.5471559,99.73164529,130.3198805,164.0235415
147,54.08037432,69.95106583,102.1599007,137.3715765,156.803115
148,54.76978137,69.77660678,99.60107331,130.0774073,143.9625618
149,51.98347173,65.00630549,94.57421943,125.6343243,151.1964445
150,57.68749424,72.88927773,111.9439887,146.9502746,163.7281657
151,50.07278573,64.79477994,94.92646548,128.8004731,145.151702
152,52.21414247,65.26270444,89.38907144,110.6255425,122.3216796
153,50.94028477,67.63053252,89.84142859,109.5453253,140.1391569
154,48.54677618,59.5209627,90.77615956,136.0764898,159.3541946
155,47.58326194,59.65535849,82.87096424,115.0603096,134.26424
156,48.1069326,61.00239313,87.51207001,120.175505,144.1499835
157,45.71834989,56.76648047,82.70319466,110.0924528,130.6361298
158,45.4893694,57.92054841,80.79524268,113.0244872,134.1824545
159,45.04073306,56.22631273,78.41431597,108.9347312,115.8853446
160,42.35017812,56.31693661,75.84616345,98.41514786,108.0059869
161,45.4214022,56.09435403,79.70219901,112.0692598,123.2988701
162,44.2138825,54.96692415,78.69715175,102.8910575,117.0223162
163,46.51453442,57.61247485,82.96031339,113.5027198,124.5866977
164,44.6795433,56.99279049,79.61847335,107.1504542,128.9491286
165,45.14279466,57.60114025,78.50642374,106.2278597,116.7810052
166,43.93332929,56.67569922,80.61400438,113.3641457,131.99676
167,45.34061927,59.2463787,78.94711119,101.3700878,113.86596
168,45.46314969,57.40619356,78.48983955,106.4464598,117.315731
169,51.56916886,62.56900879,83.54544191,107.8914461,112.8111771
170,49.17278507,60.59295976,86.62971437,115.0751086,124.8101624
171,54.15724925,67.59262064,90.97628118,113.7001622,117.0478174
172,49.90282496,64.27793533,81.2124551,113.5121032,121.9027854
173,52.36659402,59.51710585,87.92467752,109.0715315,116.6422464
174,45.35596051,59.00638083,81.59741667,110.6257601,115.7826363
175,50.5545157,63.07814992,94.28869723,115.0450582,143.5820333
176,47.92375451,58.41871735,81.0635977,106.1048679,121.7008511
177,50.66181582,63.65225734,87.45150541,116.5317742,124.7391634
178,50.36189085,61.47686431,80.91337444,109.7344946,119.2085161
179,45.18371772,55.47412801,80.78104431,109.5020802,134.2315296
180,54.57475514,65.32881545,88.01665159,103.8824326,110.2442188
181,50.52135903,61.1824525,90.06778848,116.0200684,124.9411956
182,49.61366398,59.62939561,83.50549613,142.856333,149.176965
183,49.53499615,61.5765928,83.4962768,113.3769438,128.62222
184,56.06557757,64.11613689,84.69827137,116.5538281,120.8542371
185,48.7719909,61.51465844,88.6372637,105.5088236,121.7373965
186,50.1752629,61.73669724,90.4132873,115.9241711,123.3895645
187,47.01030347,60.1270244,82.09521701,105.9620788,121.8204865
188,48.89175529,59.19113704,81.58220434,105.7840759,123.426582
189,46.56202601,58.99106608,88.11992358,110.4508894,126.4309744
190,47.77883023,58.93922193,82.73874944,111.3676227,121.8006478
191,48.79945527,61.33336733,92.0361776,131.2016525,138.5431988
192,46.68014278,57.64908737,81.48993961,100.3085854,111.6850813
193,53.20895896,62.10455395,89.81667001,115.5355532,124.8161876
194,47.11614885,57.62634409,77.28536526,108.2038868,115.2965373
195,48.10115988,61.76684809,81.90857955,118.7630186,145.3763181
196,48.75433284,60.50005328,81.64372704,116.3466653,125.5890178
197,49.96915163,59.10485541,77.99908863,102.8887342,135.3843031
198,47.33981102,60.58966632,84.07047154,117.5217055,131.9228052
199,48.64416086,64.11604717,84.24587203,104.7943368,134.6323685
200,48.10621251,58.64605504,84.27506145,107.0357292,118.3385329
201,49.86592734,60.90213913,83.46428476,114.9807336,130.1224197
202,48.12977293,60.21564254,90.15206401,115.7952963,144.465558
203,45.88690706,58.49889836,80.45652912,105.7950845,116.7592372
204,47.02039287,57.93833864,78.88506096,106.2353791,123.3802264
205,48.92922507,59.02448604,81.7464636,123.5591443,143.5243955
206,46.45972315,58.05042707,79.30767918,100.2423224,127.6653338
207,47.26455544,57.11904775,82.43887336,108.3694986,132.03228
208,49.35845558,59.02550224,80.72612474,113.900947,123.8843933
209,48.34233756,59.10035092,83.61615897,113.6642368,122.0657347
210,47.68229999,57.11401957,79.70931348,110.0755557,120.45843
211,47.66683552,58.71798289,85.44491949,112.2326555,140.3325369
212,52.80287507,66.99302468,74.22442728,94.95503934,96.46349127
213,49.15326185,58.65493098,87.94054514,113.2308838,128.0446825
214,55.18400185,62.18834075,86.8503963,105.0896077,110.340771
215,53.77282807,63.14932202,99.94649379,131.946588,135.8012958
216,53.74691568,67.90947638,105.0591962,116.2971909,119.372934
217,49.86607993,59.97482595,89.61690834,123.7605374,145.1384784
218,49.62067084,66.49047038,91.27214005,109.0936926,113.4836076
219,49.10627606,58.54498619,91.26579534,134.2278548,174.1498448
220,52.62338049,62.39524147,76.98624639,106.6766248,137.2695898
