Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,53.76638956,77.97110397,124.1329213,164.1331243,178.3156121
2,86.63222926,122.1531633,164.7782784,231.5975117,265.9608681
3,90.39000325,119.4532722,169.8168821,234.6351156,256.0425821
4,106.0188147,136.6084927,200.2681574,275.5419723,309.7247829
5,121.5906811,147.058919,208.2491577,265.8151769,278.6048746
6,98.05912905,131.6321217,166.6766187,202.6446606,264.0028355
7,107.6458328,130.8380893,185.9889447,250.3188727,263.2988497
8,102.1452506,127.9436165,169.098334,207.1273422,218.7756395
9,102.3283526,124.3247753,182.4389094,250.5568216,274.1213365
10,99.69706335,131.9898745,176.8035514,216.8009951,235.7410587
11,113.2741499,138.7246391,192.8573,239.460136,277.9771164
12,99.43924085,127.8345607,160.8199136,192.7547739,210.8000283
13,105.675307,147.9660269,176.6833829,233.2061772,259.1307986
14,96.521989,117.3434804,168.6645103,196.3407798,212.587235
15,99.93039553,126.9063959,173.1381407,214.9005271,230.3910853
16,99.31253499,118.8892017,158.9886555,210.2990299,225.4357806
17,92.12225947,115.5999376,153.3298329,190.653895,206.2405724
18,100.2898888,131.2912496,175.3793347,223.870556,243.481644
19,91.77120911,117.1768569,158.9874851,202.4476394,214.346332
20,96.90802326,121.6795956,165.6566435,220.4634352,238.7592852
21,88.6157676,114.6513631,156.2314679,189.8723058,205.619779
22,95.89895957,120.5854882,155.7491884,234.6140255,306.380755
23,100.3894088,131.9446377,176.4014631,219.1093362,236.5338926
24,93.92142222,116.482154,149.7411464,189.8423143,205.4186215
25,96.63323577,118.0740824,161.7581302,219.5086521,244.1696891
26,100.8945645,126.2171488,169.8208649,210.6471676,257.3847859
27,95.36281877,113.5808671,161.6428933,211.9799679,240.7096266
28,95.97176612,118.3699569,157.8099962,200.0115147,212.7016397
29,89.17573643,112.1934362,148.4939787,202.5836743,219.1961103
30,91.34165234,112.047194,153.8247107,199.6135745,229.7987114
31,87.85615179,109.7505503,156.9661589,194.3149602,220.7040031
32,94.47251446,117.3670661,156.6612154,204.3020365,228.0234471
33,89.44881381,108.075603,140.8778008,193.237522,222.4364715
34,87.73126336,112.3534274,150.5351642,186.2694418,200.9151888
35,90.460196,113.7050689,150.9859046,187.0659457,204.7878117
36,87.29627361,112.802783,155.8079813,179.8412272,196.9972907
37,104.5269936,123.7294871,158.9494031,215.5247661,224.4314388
38,99.7426147,113.4060894,154.929625,187.2660901,196.9343082
39,95.21947858,111.26928,154.4116498,185.0509636,195.6125368
40,92.16342839,117.8261337,172.2793158,195.9291354,202.5806211
41,101.6558992,126.4150078,171.0069347,202.8975728,234.2559242
42,90.27854888,113.3878342,154.5371869,206.1576161,237.2910066
43,109.3211015,136.1744873,167.9975254,226.7816305,255.7246541
44,89.13388082,115.7735925,161.7027095,207.7859976,217.3831844
45,101.2104484,128.4983278,171.8514214,241.5639394,257.0266336
46,89.75315036,114.8102109,154.2655229,182.9968863,208.9214479
47,96.35417198,114.6771153,162.6904196,208.1490753,229.4477782
48,93.12200692,125.8029683,169.6758321,217.9157097,230.7992642
49,85.07608156,103.4333168,148.5257615,189.9923549,208.3892407
50,89.36415502,114.3199672,153.3214711,196.2415027,209.9118164
51,86.05561582,119.8102429,163.4746275,201.5667238,222.3169231
52,90.19138048,115.2077845,151.5862764,185.6084538,217.0668717
53,88.33415395,110.2556858,158.8000784,201.6660855,222.6929975
54,86.17311145,113.8507654,148.50184,194.9277239,214.8210873
55,84.91176448,110.8920109,146.0562174,197.1320387,221.7391675
56,93.96361969,113.7712553,154.0030991,190.8336122,206.8375319
57,89.6306523,108.7221075,148.8805791,181.056471,199.5802117
58,98.15049456,120.3092066,162.5717388,215.7255524,245.521701
59,86.39888784,107.0912486,151.9868312,215.4807865,241.8957601
60,89.92460756,110.4945481,151.6935634,200.4186513,228.9493942
61,84.59063456,108.8500617,148.1668569,191.0369398,211.5675236
62,92.60110676,116.567681,163.7807061,221.550841,259.8569526
63,85.69344174,107.7438417,150.4103874,190.8347692,208.0491241
64,85.87137349,107.6226362,140.027581,170.5505387,188.3653738
65,82.38219502,102.1365082,141.8422445,180.0353811,213.9872826
66,85.22796612,106.7665169,138.6829761,181.0030416,194.2824438
67,92.5941078,116.9582032,156.4609676,220.3285968,252.3598818
68,82.26989099,101.7343866,141.0646177,196.3694415,213.5556414
69,87.95242288,106.7466218,158.4957681,215.4226981,246.4434313
70,84.2352817,104.9403592,145.0431399,203.69824,225.7018687
71,87.17800772,111.7769387,152.7734112,196.8882072,221.8449648
72,81.90323882,101.594107,135.00385,175.9154459,204.0067479
73,80.79027309,103.3860176,142.0708678,186.8329438,208.8422282
74,85.81458979,108.4670529,145.5822934,197.662389,222.8446204
75,82.33119502,102.0949544,135.7973612,166.166831,185.6449857
76,83.47845158,110.8319998,141.8375959,190.4747636,212.2141879
77,88.27712169,114.3577958,152.7806708,206.8729221,224.6814264
78,81.21153189,102.0643453,140.6429807,186.797899,212.1864922
79,86.14225773,105.1670726,143.7279514,180.824556,228.4773766
80,81.22881724,102.5425091,144.4775968,182.8777875,208.2183886
81,98.50166051,124.2220155,163.0555368,187.674728,200.1923378
82,82.66216164,111.7670269,156.2576942,209.1882436,219.559891
83,91.54736132,110.0152274,145.4879615,186.8158879,199.6147602
84,83.21115332,111.5641399,143.862047,196.6768569,217.9843083
85,92.65114958,111.1950494,157.5758919,214.6371724,231.6199291
86,86.48091539,103.9759681,147.3468052,180.2723971,200.1657751
87,85.13400208,106.42587,149.8696308,200.8210154,223.514626
88,81.45152023,99.41310041,143.3012697,180.3754556,198.4436818
89,83.33926856,108.5170846,146.1232199,182.453915,210.0417924
90,87.57643091,107.5457003,150.9180855,212.9749739,221.8455398
91,84.20599411,106.6821025,145.6232552,187.9972524,207.9268601
92,81.1869862,102.288717,140.9951211,182.3352252,192.3380474
93,83.3291502,104.4849186,144.5229678,183.9411347,198.5042551
94,80.77281595,100.7186852,134.1319371,170.7115571,195.2227082
95,80.53851048,104.1352659,148.6417205,186.4189815,205.931051
96,84.44333407,107.8718269,151.0923874,210.405649,273.2324457
97,80.76527355,102.676981,145.668611,190.5234683,201.7356595
98,83.29967039,105.4464422,143.0446817,183.1930989,196.3908518
99,88.38635844,110.8468224,154.775005,205.753205,222.0157112
100,85.58501083,103.4053469,140.5766282,177.9922713,196.1899091
101,83.65702947,102.3778348,149.9022187,192.0922715,213.9771992
102,84.40596055,102.7925034,135.9556919,177.8377705,213.7027582
