Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,16.13306088,21.66376013,34.31575811,107.0565694,112.9260817
2,33.50791433,38.92316024,53.86854003,67.53800688,72.92552798
3,47.60035305,64.20433947,99.19220901,119.5320758,123.602674
4,73.13275589,92.69104078,158.8155933,191.4305768,201.9508007
5,70.09910251,114.3358629,147.2869659,194.7564271,217.967619
6,94.93274155,125.0737499,180.8040253,192.8550067,196.846441
7,96.893433,144.9616864,238.7765885,255.8356373,261.6115957
8,91.37803755,112.122416,192.4804113,206.1272655,210.7463624
9,110.2531548,125.5089439,164.0400469,179.5699061,184.9025832
10,120.3704149,126.2704341,165.437943,199.8144824,208.9354382
11,116.7365905,162.5704694,199.5721096,215.6524671,226.3219454
12,90.7250623,149.3534596,204.1274602,216.7178464,220.9552145
13,110.2642225,157.130919,222.4731721,245.5316116,253.1013456
14,102.9641583,129.8719894,187.4129637,206.3397923,228.0007496
15,113.252272,127.7387641,157.7259398,168.3790655,173.2643774
16,127.1707977,138.8357985,177.5674432,247.80552,258.388283
17,118.1826761,149.3106674,200.9711662,226.5681243,231.0759837
18,93.43036299,130.6611191,179.6569374,240.4336887,256.1252107
19,131.7492105,161.7025064,189.5607945,230.9357741,240.7732662
20,117.4580233,140.59589,217.1806785,239.5904733,245.6918352
21,116.9135437,142.9115499,201.5198222,261.712774,269.9934228
22,109.1579247,138.8403864,187.5121397,240.010534,259.223609
23,114.5708415,128.601478,164.7634284,190.091845,197.8022403
24,122.5766485,144.4778384,163.8926697,202.7734194,217.8565527
25,117.8441035,152.0006291,185.5971035,199.7281446,204.5264719
26,105.9746387,120.7747916,157.8270559,237.5455914,253.6076033
27,118.661922,163.6638511,221.542482,249.6476214,258.4261566
28,91.69244616,145.003375,182.3378306,231.0976847,237.8512928
29,101.0692001,128.4798209,177.4282472,214.2395021,222.296885
30,103.1492158,144.7565458,188.2168389,259.2786463,277.5037438
31,111.1312864,126.2516781,183.0748771,206.2907518,225.2435471
32,105.1316508,118.3019578,152.2600208,183.5931678,197.8199791
33,106.964429,129.6299284,182.0291641,208.1931668,244.4504132
34,108.726389,133.7671508,182.5312406,212.0473417,222.1913925
35,113.0849661,133.9960595,164.1169086,210.021134,232.8248902
36,110.7730215,132.0137556,176.6977081,214.8537062,224.725513
37,97.89508685,124.3637995,148.0035302,174.6471065,182.1243525
38,103.3166567,132.9521516,182.5872839,224.4567383,245.602409
39,111.2876059,139.2454478,187.7478212,224.7566803,236.0453231
40,112.6546242,127.9100099,155.5930651,174.4021572,179.8833977
41,94.22185089,109.792103,150.2389775,186.5642452,193.8462669
42,103.4614436,133.4700763,174.3591977,210.4292187,242.3950839
43,103.6076232,129.7197965,168.0012652,204.8099893,213.8005372
44,99.65773712,120.2512858,152.4136928,195.3251467,222.7661509
45,95.93363639,112.9085438,154.8626299,216.0410548,226.0237763
46,102.889361,123.6789417,175.6781897,202.8528182,223.614918
47,108.7650698,137.2117174,185.293809,235.5084968,246.1148416
48,119.1613535,140.8810144,173.0534571,193.6794188,202.0840541
